date,price
2016年09月02日,3.82
2016年09月01日,3.83
2016年08月31日,3.80
2016年08月30日,3.80
2016年08月29日,3.76
2016年08月28日,3.74
2016年08月27日,3.74
2016年08月26日,3.83
2016年08月25日,3.80
2016年08月24日,3.86
2016年08月23日,3.93
2016年08月22日,3.66
2016年08月21日,3.62
2016年08月20日,3.62
2016年08月19日,3.60
2016年08月18日,3.61
2016年08月17日,3.60
2016年08月16日,3.64
2016年08月15日,3.58
2016年08月14日,3.65
2016年08月13日,3.71
2016年08月12日,3.71
2016年08月11日,3.74
2016年08月10日,3.72
2016年08月09日,3.76
2016年08月08日,3.79
2016年08月07日,3.78
2016年08月06日,3.76
2016年08月05日,3.73
2016年08月04日,3.75
2016年08月03日,3.72
2016年08月02日,3.64
2016年08月01日,3.86
2016年07月31日,4.01
2016年07月30日,4.06
2016年07月29日,4.08
2016年07月28日,3.97
2016年07月27日,3.96
2016年07月26日,3.97
2016年07月25日,4.03
2016年07月24日,4.07
2016年07月23日,4.06
2016年07月22日,4.04
2016年07月21日,4.12
2016年07月20日,4.13
2016年07月19日,4.15
2016年07月18日,4.15
2016年07月17日,4.19
2016年07月16日,4.13
2016年07月15日,4.16
2016年07月14日,4.15
2016年07月13日,4.14
2016年07月12日,4.15
2016年07月11日,4.09
2016年07月10日,4.10
2016年07月09日,4.16
2016年07月08日,4.22
2016年07月07日,4.11
2016年07月06日,4.47
2016年07月05日,4.45
2016年07月04日,4.54
2016年07月03日,4.25
2016年07月02日,4.59
2016年07月01日,4.26
2016年06月30日,4.19
2016年06月29日,4.06
2016年06月28日,4.10
2016年06月27日,4.12
2016年06月26日,4.07
2016年06月25日,4.23
2016年06月24日,4.28
2016年06月23日,3.85
2016年06月22日,3.91
2016年06月21日,4.82
2016年06月20日,5.29
2016年06月19日,5.59
2016年06月18日,5.56
2016年06月17日,5.59
2016年06月16日,5.66
2016年06月15日,5.24
2016年06月14日,5.20
2016年06月13日,5.29
2016年06月12日,5.33
2016年06月11日,5.01
2016年06月10日,4.84
2016年06月09日,4.69
2016年06月08日,4.75
2016年06月07日,4.77
2016年06月06日,4.96
2016年06月05日,4.81
2016年06月04日,4.81
2016年06月03日,4.86
2016年06月02日,4.72
2016年06月01日,4.74
2016年05月31日,4.65
2016年05月30日,4.67
2016年05月29日,4.61
2016年05月28日,4.70
2016年05月27日,4.50
2016年05月26日,4.08
2016年05月25日,4.05
2016年05月24日,3.95
2016年05月23日,3.97
2016年05月22日,3.93
