date,price
2016年03月03日,9.29
2016年03月02日,8.47
2016年03月01日,7.65
2016年02月29日,6.34
2016年02月28日,6.47
2016年02月27日,6.43
2016年02月26日,5.92
2016年02月25日,6.10
2016年02月24日,6.24
2016年02月23日,5.59
2016年02月22日,5.62
2016年02月21日,4.65
2016年02月20日,4.34
2016年02月19日,4.74
2016年02月18日,4.40
2016年02月17日,3.76
2016年02月16日,4.32
2016年02月15日,5.29
2016年02月14日,5.24
2016年02月13日,5.39
2016年02月12日,5.55
2016年02月11日,6.01
2016年02月10日,4.44
2016年02月09日,4.04
2016年02月08日,3.18
2016年02月07日,2.96
2016年02月06日,2.53
2016年02月05日,2.54
2016年02月04日,2.58
2016年02月03日,2.53
2016年02月02日,2.44
2016年02月01日,2.21
2016年01月31日,2.31
2016年01月30日,2.45
2016年01月29日,2.49
2016年01月28日,2.53
2016年01月27日,2.39
2016年01月26日,2.28
2016年01月25日,2.50
2016年01月24日,2.14
2016年01月23日,1.97
2016年01月22日,1.50
2016年01月21日,1.55
2016年01月20日,1.53
2016年01月19日,1.37
2016年01月18日,1.43
2016年01月17日,1.33
2016年01月16日,1.22
2016年01月15日,1.21
2016年01月14日,1.19
2016年01月13日,1.13
2016年01月12日,1.14
2016年01月11日,1.06
2016年01月10日,0.999231
2016年01月09日,0.986833
2016年01月08日,0.986789
2016年01月07日,0.942005
2016年01月06日,0.950860
2016年01月05日,0.950176
2016年01月04日,0.954480
2016年01月03日,0.971905
2016年01月02日,0.937124
2016年01月01日,0.948024
2015年12月31日,0.933542
2015年12月30日,0.911958
2015年12月29日,0.873054
2015年12月28日,0.845005
2015年12月27日,0.856365
2015年12月26日,0.854603
2015年12月25日,0.870363
2015年12月24日,0.863262
2015年12月23日,0.858077
2015年12月22日,0.864202
2015年12月21日,0.900771
2015年12月20日,0.903885
2015年12月19日,0.908072
2015年12月18日,0.920127
2015年12月17日,0.940701
2015年12月16日,0.991182
2015年12月15日,1.01
2015年12月14日,0.993022
2015年12月13日,0.952884
2015年12月12日,0.976973
2015年12月11日,0.929762
2015年12月10日,0.840396
2015年12月09日,0.792167
2015年12月08日,0.822118
2015年12月07日,0.811264
2015年12月06日,0.835500
2015年12月05日,0.862438
2015年12月04日,0.840041
2015年12月03日,0.812143
2015年12月02日,0.821210
2015年12月01日,0.874800
2015年11月30日,0.873119
2015年11月29日,0.878614
2015年11月28日,0.915703
2015年11月27日,0.867951
2015年11月26日,0.884183
2015年11月25日,0.863537
2015年11月24日,0.900191
2015年11月23日,0.946969
2015年11月22日,0.968018
2015年11月21日,0.976140
2015年11月20日,0.924920
2015年11月19日,0.955532
2015年11月18日,0.993319
2015年11月17日,1.01
2015年11月16日,0.928962
2015年11月15日,0.906368
2015年11月14日,0.888812
2015年11月13日,0.904096
2015年11月12日,0.895711
2015年11月11日,0.791829
2015年11月10日,0.934348
2015年11月09日,0.999278
2015年11月08日,1.03
2015年11月07日,0.927974
2015年11月06日,0.926032
2015年11月05日,0.895637
2015年11月04日,0.899050
2015年11月03日,1.01
2015年11月02日,0.989789
2015年11月01日,1.06
2015年10月31日,0.916627
2015年10月30日,1.04
2015年10月29日,1.21
2015年10月28日,1.00
2015年10月27日,0.869641
2015年10月26日,0.731317
2015年10月25日,0.616039
2015年10月24日,0.563590
2015年10月23日,0.539657
2015年10月22日,0.567702
2015年10月21日,0.447329
2015年10月20日,0.434829
2015年10月19日,0.489014
2015年10月18日,0.517734
2015年10月17日,0.547178
2015年10月16日,0.536495
2015年10月15日,0.561878
2015年10月14日,0.522968
2015年10月13日,0.607655
2015年10月12日,0.626030
2015年10月11日,0.634963
2015年10月10日,0.627857
2015年10月09日,0.650628
2015年10月08日,0.621716
2015年10月07日,0.609388
2015年10月06日,0.650645
2015年10月05日,0.628643
2015年10月04日,0.668379
2015年10月03日,0.687171
2015年10月02日,0.678574
2015年10月01日,0.690215
2015年09月30日,0.738644
2015年09月29日,0.661146
2015年09月28日,0.582886
2015年09月27日,0.720839
2015年09月26日,0.785964
2015年09月25日,0.736223
2015年09月24日,0.813610
2015年09月23日,0.893406
2015年09月22日,0.901796
2015年09月21日,0.919047
2015年09月20日,0.938445
2015年09月19日,0.882391
2015年09月18日,0.853685
2015年09月17日,0.874231
2015年09月16日,0.907175
2015年09月15日,0.944410
2015年09月14日,0.875622
2015年09月13日,0.936003
2015年09月12日,1.04
2015年09月11日,0.982978
2015年09月10日,1.17
2015年09月09日,1.21
2015年09月08日,1.24
2015年09月07日,1.25
2015年09月06日,1.30
2015年09月05日,1.34
2015年09月04日,1.27
2015年09月03日,1.26
2015年09月02日,1.29
2015年09月01日,1.35
2015年08月31日,1.36
2015年08月30日,1.32
2015年08月29日,1.18
2015年08月28日,1.19
2015年08月27日,1.15
2015年08月26日,1.16
2015年08月25日,1.14
2015年08月24日,1.23
2015年08月23日,1.35
2015年08月22日,1.38
2015年08月21日,1.40
2015年08月20日,1.46
2015年08月19日,1.26
2015年08月18日,1.09
2015年08月17日,1.20
2015年08月16日,1.57
2015年08月15日,1.69
2015年08月14日,1.83
2015年08月13日,1.83
2015年08月12日,1.22
2015年08月11日,1.07
2015年08月10日,0.708448
2015年08月09日,0.701897
2015年08月08日,0.753325
2015年08月07日,2.77
